path	parent	name	id	synapseStore	contentType	used	executed	activityName	activityDescription
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_01.png	syn53395914	case5335_01.png	syn53395915	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_02.png	syn53395914	case5335_02.png	syn53395916	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_03.png	syn53395914	case5335_03.png	syn53395917	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_04.png	syn53395914	case5335_04.png	syn53395918	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_05.png	syn53395914	case5335_05.png	syn53395919	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_06.png	syn53395914	case5335_06.png	syn53395920	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_07.png	syn53395914	case5335_07.png	syn53395921	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_08.png	syn53395914	case5335_08.png	syn53395922	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_09.png	syn53395914	case5335_09.png	syn53395923	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_10.png	syn53395914	case5335_10.png	syn53395924	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_11.png	syn53395914	case5335_11.png	syn53395925	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_12.png	syn53395914	case5335_12.png	syn53395926	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_13.png	syn53395914	case5335_13.png	syn53395927	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_14.png	syn53395914	case5335_14.png	syn53395928	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_15.png	syn53395914	case5335_15.png	syn53395929	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_16.png	syn53395914	case5335_16.png	syn53395930	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_17.png	syn53395914	case5335_17.png	syn53395931	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_18.png	syn53395914	case5335_18.png	syn53395932	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_19.png	syn53395914	case5335_19.png	syn53395933	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_20.png	syn53395914	case5335_20.png	syn53395934	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_21.png	syn53395914	case5335_21.png	syn53395935	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_22.png	syn53395914	case5335_22.png	syn53395936	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_23.png	syn53395914	case5335_23.png	syn53395937	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_24.png	syn53395914	case5335_24.png	syn53395938	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_25.png	syn53395914	case5335_25.png	syn53395939	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_26.png	syn53395914	case5335_26.png	syn53395940	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_27.png	syn53395914	case5335_27.png	syn53395941	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_28.png	syn53395914	case5335_28.png	syn53395942	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_29.png	syn53395914	case5335_29.png	syn53395943	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_30.png	syn53395914	case5335_30.png	syn53395944	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_31.png	syn53395914	case5335_31.png	syn53395945	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_32.png	syn53395914	case5335_32.png	syn53395946	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_33.png	syn53395914	case5335_33.png	syn53395947	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_34.png	syn53395914	case5335_34.png	syn53395948	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_35.png	syn53395914	case5335_35.png	syn53395950	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_36.png	syn53395914	case5335_36.png	syn53395951	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_37.png	syn53395914	case5335_37.png	syn53395952	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_38.png	syn53395914	case5335_38.png	syn53395953	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5335/img/case5335_39.png	syn53395914	case5335_39.png	syn53395954	True	image/png				
