path	parent	name	id	synapseStore	contentType	used	executed	activityName	activityDescription
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_01.png.json	syn53400727	case5051_01.png.json	syn53400730	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_02.png.json	syn53400727	case5051_02.png.json	syn53400734	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_03.png.json	syn53400727	case5051_03.png.json	syn53400735	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_04.png.json	syn53400727	case5051_04.png.json	syn53400736	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_05.png.json	syn53400727	case5051_05.png.json	syn53400737	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_06.png.json	syn53400727	case5051_06.png.json	syn53400738	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_07.png.json	syn53400727	case5051_07.png.json	syn53400739	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_08.png.json	syn53400727	case5051_08.png.json	syn53400743	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_09.png.json	syn53400727	case5051_09.png.json	syn53400750	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_10.png.json	syn53400727	case5051_10.png.json	syn53400757	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_11.png.json	syn53400727	case5051_11.png.json	syn53400770	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_12.png.json	syn53400727	case5051_12.png.json	syn53400783	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_13.png.json	syn53400727	case5051_13.png.json	syn53400797	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_14.png.json	syn53400727	case5051_14.png.json	syn53400811	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_15.png.json	syn53400727	case5051_15.png.json	syn53400829	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_16.png.json	syn53400727	case5051_16.png.json	syn53400847	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_17.png.json	syn53400727	case5051_17.png.json	syn53400873	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_18.png.json	syn53400727	case5051_18.png.json	syn53400899	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_19.png.json	syn53400727	case5051_19.png.json	syn53400928	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_20.png.json	syn53400727	case5051_20.png.json	syn53400953	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_21.png.json	syn53400727	case5051_21.png.json	syn53400979	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_22.png.json	syn53400727	case5051_22.png.json	syn53401014	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_23.png.json	syn53400727	case5051_23.png.json	syn53401047	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_24.png.json	syn53400727	case5051_24.png.json	syn53401080	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_25.png.json	syn53400727	case5051_25.png.json	syn53401114	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_26.png.json	syn53400727	case5051_26.png.json	syn53401148	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_27.png.json	syn53400727	case5051_27.png.json	syn53401149	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_28.png.json	syn53400727	case5051_28.png.json	syn53401151	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_29.png.json	syn53400727	case5051_29.png.json	syn53401152	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_30.png.json	syn53400727	case5051_30.png.json	syn53401153	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_31.png.json	syn53400727	case5051_31.png.json	syn53401155	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_32.png.json	syn53400727	case5051_32.png.json	syn53401156	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_33.png.json	syn53400727	case5051_33.png.json	syn53401157	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_34.png.json	syn53400727	case5051_34.png.json	syn53401158	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_35.png.json	syn53400727	case5051_35.png.json	syn53401159	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_36.png.json	syn53400727	case5051_36.png.json	syn53401160	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_37.png.json	syn53400727	case5051_37.png.json	syn53401161	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_38.png.json	syn53400727	case5051_38.png.json	syn53401162	True	application/json				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5051/ann/case5051_39.png.json	syn53400727	case5051_39.png.json	syn53401163	True	application/json				
