path	parent	name	id	synapseStore	contentType	used	executed	activityName	activityDescription
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_01.png	syn53398099	case5304_01.png	syn53398101	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_02.png	syn53398099	case5304_02.png	syn53398102	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_03.png	syn53398099	case5304_03.png	syn53398103	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_04.png	syn53398099	case5304_04.png	syn53398104	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_05.png	syn53398099	case5304_05.png	syn53398105	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_06.png	syn53398099	case5304_06.png	syn53398106	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_07.png	syn53398099	case5304_07.png	syn53398107	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_08.png	syn53398099	case5304_08.png	syn53398108	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_09.png	syn53398099	case5304_09.png	syn53398109	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_10.png	syn53398099	case5304_10.png	syn53398110	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_11.png	syn53398099	case5304_11.png	syn53398111	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_12.png	syn53398099	case5304_12.png	syn53398112	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_13.png	syn53398099	case5304_13.png	syn53398113	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_14.png	syn53398099	case5304_14.png	syn53398114	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_15.png	syn53398099	case5304_15.png	syn53398115	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_16.png	syn53398099	case5304_16.png	syn53398116	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_17.png	syn53398099	case5304_17.png	syn53398117	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_18.png	syn53398099	case5304_18.png	syn53398118	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_19.png	syn53398099	case5304_19.png	syn53398119	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_20.png	syn53398099	case5304_20.png	syn53398120	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_21.png	syn53398099	case5304_21.png	syn53398121	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_22.png	syn53398099	case5304_22.png	syn53398122	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_23.png	syn53398099	case5304_23.png	syn53398123	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_24.png	syn53398099	case5304_24.png	syn53398124	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_25.png	syn53398099	case5304_25.png	syn53398125	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_26.png	syn53398099	case5304_26.png	syn53398126	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_27.png	syn53398099	case5304_27.png	syn53398127	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_28.png	syn53398099	case5304_28.png	syn53398128	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_29.png	syn53398099	case5304_29.png	syn53398129	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_30.png	syn53398099	case5304_30.png	syn53398131	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_31.png	syn53398099	case5304_31.png	syn53398133	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_32.png	syn53398099	case5304_32.png	syn53398134	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_33.png	syn53398099	case5304_33.png	syn53398135	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_34.png	syn53398099	case5304_34.png	syn53398136	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_35.png	syn53398099	case5304_35.png	syn53398137	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_36.png	syn53398099	case5304_36.png	syn53398138	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_37.png	syn53398099	case5304_37.png	syn53398139	True	image/png				
/Users/mahtab/Downloads/SSL4MIS/segmentation_project/data/video_catarct1k/case_5304/img/case5304_38.png	syn53398099	case5304_38.png	syn53398140	True	image/png				
